"SITE_ID","YEAR","WEEK","DATEON","DATEOFF","SO2_CONC","SO4_CONC","NO3_CONC","HNO3_CONC","TNO3_CONC","NH4_CONC","CA_CONC","NA_CONC","MG_CONC","K_CONC","CL_CONC"
"PIN414","2008.0","20.0","05/13/2008 09:00:00","05/20/2008 08:00:00","0.626","1.353","0.694","1.1","1.776","0.292","0.33","0.308","0.091","0.197","0.041"
"PIN414","2016.0","19.0","05/03/2016 09:00:00","05/10/2016 08:00:00","0.252","0.877","1.145","0.364","1.504","0.165","0.122","0.62","0.091","0.067","0.355"
"PIN414","1996.0","19.0","05/07/1996 09:00:00","05/14/1996 08:00:00","0.478","1.445","1.777","1.54","3.292","0.338","","","","",""
"PIN414","2014.0","22.0","05/27/2014 09:00:00","06/03/2014 08:00:00","0.33","1.064","0.896","0.574","1.461","0.145","0.215","1.163","0.164","0.085","1.271"
"PIN414","2011.0","20.0","05/17/2011 09:00:00","05/24/2011 08:00:00","0.117","1.045","0.669","0.285","0.949","0.158","0.087","1.195","0.158","0.072","1.539"
"PIN414","2005.0","22.0","05/31/2005 09:00:00","06/07/2005 08:00:00","0.347","1.74","1.893","0.718","2.599","0.126","0.217","1.361","0.21","0.122","0.983"
"PIN414","2016.0","22.0","05/24/2016 09:00:00","05/31/2016 08:00:00","0.355","1.089","0.987","0.356","1.337","0.162","0.149","1.002","0.143","0.076","0.921"
"PIN414","1999.0","20.0","05/11/1999 09:00:00","05/18/1999 08:00:00","0.303","1.31","1.598","0.789","2.375","0.212","","","","",""
"PIN414","2018.0","22.0","05/29/2018 09:00:00","06/05/2018 08:00:00","0.463","1.091","1.009","0.443","1.444","0.139","0.238","1.761","0.239","0.118","2.399"
"PIN414","2001.0","20.0","05/15/2001 09:00:00","05/22/2001 08:00:00","0.545","1.747","2.086","1.03","3.1","0.319","0.245","1.105","0.173","0.093",""
"PIN414","2014.0","21.0","05/20/2014 09:00:00","05/27/2014 08:00:00","0.299","1.016","0.923","0.35","1.267","0.177","0.195","0.949","0.145","0.067","0.995"
"PIN414","2013.0","19.0","05/07/2013 09:00:00","05/14/2013 08:00:00","0.295","1.192","1.028","0.681","1.698","0.242","0.177","0.604","0.101","0.061","0.238"
"PIN414","2009.0","20.0","05/12/2009 09:00:00","05/19/2009 08:00:00","0.385","1.325","1.238","0.771","1.996","0.289","0.271","0.507","0.111","0.081","0.16"
"PIN414","2014.0","19.0","05/06/2014 09:00:00","05/13/2014 08:00:00","0.215","0.835","0.527","0.241","0.765","0.156","0.155","1.022","0.139","0.066","1.48"
"PIN414","2008.0","22.0","05/27/2008 09:00:00","06/03/2008 08:00:00","0.346","1.07","0.877","0.543","1.411","0.244","0.127","0.652","0.099","0.058","0.465"
"PIN414","2019.0","21.0","05/21/2019 09:00:00","05/28/2019 08:00:00","0.147","0.76","0.627","0.133","0.757","0.107","0.077","1.014","0.127","0.068","1.317"
"PIN414","1999.0","21.0","05/18/1999 09:00:00","05/25/1999 08:00:00","","","","","","","","","","",""
"PIN414","2011.0","22.0","05/31/2011 09:00:00","06/07/2011 08:00:00","0.133","0.572","0.466","0.16","0.623","0.144","0.058","0.396","0.054","0.035","0.344"
"PIN414","2007.0","19.0","05/08/2007 09:00:00","05/15/2007 08:00:00","0.335","2.014","1.742","0.978","2.704","0.24","0.216","0.91","0.158","0.093","0.426"
"PIN414","2013.0","21.0","05/21/2013 09:00:00","05/28/2013 08:00:00","0.288","1.277","0.663","0.237","0.896","0.198","0.14","1.361","0.184","0.076","1.929"
"PIN414","2006.0","20.0","05/16/2006 09:00:00","05/23/2006 08:00:00","0.334","1.562","0.494","1.322","1.795","0.215","0.148","0.407","0.077","0.063","0.061"
"PIN414","1998.0","20.0","05/12/1998 09:00:00","05/19/1998 08:00:00","0.241","0.563","0.58","0.181","0.759","0.141","","","","",""
"PIN414","2011.0","19.0","05/10/2011 09:00:00","05/17/2011 08:00:00","0.203","1.021","0.971","0.432","1.396","0.179","0.15","0.869","0.126","0.074","0.907"
"PIN414","2004.0","22.0","05/25/2004 09:00:00","06/01/2004 08:00:00","0.369","1.398","1.304","0.517","1.812","0.27","0.143","0.86","0.127","0.076","0.603"
"PIN414","2016.0","20.0","05/10/2016 09:00:00","05/17/2016 08:00:00","0.406","0.952","0.976","0.549","1.516","0.158","0.112","0.601","0.088","0.061","0.266"
"PIN414","2019.0","20.0","05/14/2019 09:00:00","05/21/2019 08:00:00","0.125","0.709","0.516","0.145","0.659","0.094","0.088","0.919","0.12","0.069","1.313"
"PIN414","2003.0","20.0","05/13/2003 09:00:00","05/20/2003 08:00:00","0.76","1.569","1.892","1.142","3.016","0.307","0.156","0.989","0.147","0.087",""
"PIN414","2000.0","18.0","05/02/2000 09:00:00","05/09/2000 08:00:00","0.288","0.787","1.101","1.006","2.091","0.147","0.126","0.452","0.073","0.041",""
"PIN414","2006.0","18.0","05/02/2006 09:00:00","05/09/2006 08:00:00","0.333","2.199","2.313","0.667","2.969","0.156","0.23","1.723","0.262","0.135","1.205"
"PIN414","1999.0","19.0","05/04/1999 09:00:00","05/11/1999 08:00:00","0.441","1.474","2.224","1.264","3.469","0.256","","","","",""
"PIN414","1996.0","22.0","05/28/1996 09:00:00","06/04/1996 08:00:00","0.751","1.431","1.422","1.401","2.801","0.308","","","","",""
"PIN414","2016.0","21.0","05/17/2016 09:00:00","05/24/2016 08:00:00","0.243","0.632","0.424","0.2","0.621","0.092","0.102","0.995","0.13","0.068","1.551"
"PIN414","2010.0","22.0","05/25/2010 09:00:00","06/01/2010 08:00:00","0.185","0.644","0.59","0.307","0.892","0.169","0.077","0.384","0.058","0.055","0.267"
"PIN414","2000.0","20.0","05/16/2000 09:00:00","05/23/2000 08:00:00","0.746","1.307","1.243","1.582","2.8","0.354","0.176","0.505","0.086","0.07",""
"PIN414","2001.0","22.0","05/29/2001 09:00:00","06/05/2001 08:00:00","0.662","1.344","1.262","1.452","2.691","0.21","0.224","0.924","0.148","0.095",""
"PIN414","2009.0","21.0","05/19/2009 09:00:00","05/26/2009 08:00:00","0.216","2.095","1.144","0.69","1.823","0.143","0.239","1.409","0.216","0.113","1.232"
"PIN414","2002.0","20.0","05/14/2002 09:00:00","05/21/2002 08:00:00","0.288","1.243","1.956","0.594","2.541","0.192","0.166","1.331","0.192","0.089",""
"PIN414","2007.0","22.0","05/29/2007 09:00:00","06/05/2007 08:00:00","0.317","1.989","1.042","1.251","2.273","0.372","0.176","0.637","0.106","0.062","0.031"
"PIN414","2010.0","21.0","05/18/2010 09:00:00","05/25/2010 08:00:00","0.205","0.84","0.671","0.366","1.031","0.135","0.104","0.996","0.144","0.073","1.477"
"PIN414","2015.0","22.0","05/26/2015 09:00:00","06/02/2015 08:00:00","0.485","0.781","0.628","0.611","1.23","0.212","0.124","0.346","0.059","0.036","0.155"
"PIN414","2018.0","21.0","05/22/2018 09:00:00","05/29/2018 08:00:00","0.186","0.654","0.521","0.33","0.846","0.169","0.105","0.389","0.06","0.046","0.281"
"PIN414","2013.0","20.0","05/14/2013 09:00:00","05/21/2013 08:00:00","0.318","1.119","0.819","0.352","1.166","0.209","0.149","1.18","0.16","0.076","1.488"
"PIN414","2015.0","21.0","05/19/2015 09:00:00","05/26/2015 08:00:00","0.391","0.821","0.529","0.251","0.776","0.23","0.074","0.398","0.057","0.032","0.267"
"PIN414","2005.0","18.0","05/03/2005 09:00:00","05/10/2005 08:00:00","0.141","0.893","0.393","0.562","0.947","0.209","0.074","0.286","0.046","0.036","0.241"
"PIN414","1998.0","22.0","05/26/1998 09:00:00","06/02/1998 08:00:00","0.243","0.895","1.291","0.444","1.728","0.263","","","","",""
"PIN414","2009.0","19.0","05/05/2009 09:00:00","05/12/2009 08:00:00","0.426","1.128","1.206","0.686","1.881","0.223","0.216","0.798","0.135","0.078","0.737"
"PIN414","2015.0","19.0","05/05/2015 09:00:00","05/12/2015 08:00:00","0.275","1.197","0.945","0.35","1.289","0.158","0.13","1.563","0.205","0.09","2.078"
"PIN414","2010.0","20.0","05/11/2010 09:00:00","05/18/2010 08:00:00","0.216","1.306","1.138","0.586","1.714","0.155","0.125","0.719","0.108","0.065","0.149"
"PIN414","2007.0","20.0","05/15/2007 09:00:00","05/22/2007 08:00:00","0.384","1.589","1.658","1.096","2.737","0.301","0.192","0.847","0.142","0.076","0.622"
"PIN414","2003.0","21.0","05/20/2003 09:00:00","05/27/2003 08:00:00","0.459","1.123","0.878","1.898","2.747","0.192","0.176","0.444","0.085","0.066",""
"PIN414","1997.0","22.0","05/27/1997 09:00:00","06/03/1997 08:00:00","","","","","","","","","","",""
"PIN414","2006.0","19.0","05/09/2006 09:00:00","05/16/2006 08:00:00","0.556","2.362","1.808","1.166","2.956","0.257","0.295","0.997","0.175","0.12","0.074"
"PIN414","2001.0","21.0","05/22/2001 09:00:00","05/29/2001 08:00:00","0.394","1.679","1.025","1.583","2.583","0.358","0.214","0.527","0.097","0.068",""
"PIN414","2012.0","20.0","05/15/2012 09:00:00","05/22/2012 08:00:00","0.341","1.537","1.36","0.696","2.045","0.195","0.222","1.273","0.181","0.098","1.126"
"PIN414","2017.0","20.0","05/16/2017 09:00:00","05/23/2017 08:00:00","0.511","0.561","0.555","0.477","1.024","0.161","0.133","0.364","0.065","0.063","0.235"
"PIN414","2005.0","19.0","05/10/2005 09:00:00","05/17/2005 08:00:00","0.277","1.046","0.896","0.585","1.472","0.201","0.109","0.531","0.082","0.057","1.697"
"PIN414","2017.0","22.0","05/30/2017 09:00:00","06/06/2017 08:00:00","0.471","0.83","1.126","0.441","1.559","0.158","0.174","0.912","0.131","0.075","0.899"
"PIN414","2005.0","21.0","05/24/2005 09:00:00","05/31/2005 08:00:00","0.349","1.716","1.883","0.715","2.586","0.126","0.215","1.349","0.208","0.121","0.979"
"PIN414","2019.0","19.0","05/07/2019 09:00:00","05/14/2019 08:00:00","0.238","0.855","0.564","0.442","0.999","0.239","0.144","0.354","0.062","0.052","0.171"
"PIN414","1998.0","19.0","05/05/1998 09:00:00","05/12/1998 08:00:00","0.108","0.787","0.473","0.296","0.765","0.186","","","","",""
"PIN414","2006.0","22.0","05/30/2006 09:00:00","06/06/2006 08:00:00","0.345","0.739","0.68","0.991","1.655","0.202","0.111","0.237","0.049","0.035","0.063"
"PIN414","2004.0","21.0","05/18/2004 09:00:00","05/25/2004 08:00:00","0.304","1.469","1.284","0.428","1.705","0.261","0.157","0.96","0.142","0.071","0.891"
"PIN414","2003.0","22.0","05/27/2003 09:00:00","06/03/2003 08:00:00","0.906","1.409","1.33","1.834","3.135","0.291","0.219","0.692","0.125","0.089",""
"PIN414","2011.0","21.0","05/24/2011 09:00:00","05/31/2011 08:00:00","0.149","1.02","0.855","0.262","1.112","0.153","0.103","1.303","0.168","0.074","1.647"
"PIN414","2012.0","22.0","05/29/2012 09:00:00","06/05/2012 08:00:00","0.428","1.065","1.053","0.576","1.62","0.193","0.151","0.698","0.106","0.066","0.399"
"PIN414","1995.0","22.0","05/30/1995 09:00:00","06/06/1995 08:00:00","0.373","1.633","1.13","1.29","2.4","0.298","","","","",""
"PIN414","2017.0","18.0","05/02/2017 09:00:00","05/09/2017 08:00:00","0.364","1.066","1.076","0.48","1.548","0.112","0.21","1.698","0.233","0.118","2.414"
"PIN414","2018.0","18.0","05/01/2018 09:00:00","05/08/2018 08:00:00","0.326","0.861","1.044","0.375","1.413","0.17","0.187","0.772","0.117","0.115","0.63"
"PIN414","2012.0","18.0","05/01/2012 09:00:00","05/08/2012 08:00:00","0.223","1.294","0.931","0.355","1.28","0.294","0.234","0.812","0.133","0.092","0.869"
"PIN414","1997.0","19.0","05/06/1997 09:00:00","05/13/1997 08:00:00","0.49","1.669","1.773","1.723","3.468","0.216","","","","",""
"PIN414","1996.0","21.0","05/21/1996 09:00:00","05/28/1996 08:00:00","0.337","1.273","1.71","0.738","2.436","0.18","","","","",""
"PIN414","2004.0","20.0","05/11/2004 09:00:00","05/18/2004 08:00:00","0.415","1.11","1.342","0.56","1.893","0.19","0.162","0.877","0.135","0.07","0.787"
"PIN414","2003.0","19.0","05/06/2003 09:00:00","05/13/2003 08:00:00","0.389","1.343","1.393","0.555","1.94","0.343","0.123","0.892","0.127","0.069",""
"PIN414","2014.0","20.0","05/13/2014 09:00:00","05/20/2014 08:00:00","0.485","0.984","0.641","0.702","1.331","0.215","0.298","0.497","0.102","0.062","0.518"
"PIN414","1996.0","20.0","05/14/1996 09:00:00","05/21/1996 08:00:00","0.145","0.707","0.772","0.34","1.107","0.125","","","","",""
"PIN414","2012.0","21.0","05/22/2012 09:00:00","05/29/2012 08:00:00","0.227","1.008","0.822","0.357","1.173","0.175","0.128","1.202","0.161","0.073","1.578"
"PIN414","2018.0","20.0","05/15/2018 09:00:00","05/22/2018 08:00:00","0.159","0.835","0.7","0.268","0.963","0.19","0.129","0.657","0.096","0.051","0.745"
"PIN414","2000.0","22.0","05/30/2000 09:00:00","06/06/2000 08:00:00","0.853","1.913","2.093","1.517","3.586","0.509","0.228","0.817","0.132","0.089",""
"PIN414","2013.0","22.0","05/28/2013 09:00:00","06/04/2013 08:00:00","0.366","1.038","0.943","0.608","1.541","0.139","0.187","1.046","0.151","0.077","1.134"
"PIN414","2000.0","21.0","05/23/2000 09:00:00","05/30/2000 08:00:00","0.516","1.055","1.264","1.164","2.409","0.211","0.146","0.82","0.121","0.062",""
"PIN414","2000.0","19.0","05/09/2000 09:00:00","05/16/2000 08:00:00","0.39","0.838","1.046","0.459","1.498","0.16","0.151","0.771","0.111","0.065",""
"PIN414","2008.0","19.0","05/06/2008 09:00:00","05/13/2008 08:00:00","0.349","2.071","1.811","0.555","2.356","0.242","0.276","2.136","0.304","0.145","2.422"
"PIN414","2012.0","19.0","05/08/2012 09:00:00","05/15/2012 08:00:00","0.32","1.722","1.608","0.581","2.18","0.182","0.288","1.328","0.205","0.116","1.125"
"PIN414","2007.0","21.0","05/22/2007 09:00:00","05/29/2007 08:00:00","0.426","1.643","1.117","0.936","2.038","0.195","0.204","0.94","0.147","0.086","0.583"
"PIN414","2001.0","19.0","05/08/2001 09:00:00","05/15/2001 08:00:00","0.522","1.927","2.427","0.929","3.341","0.262","0.374","1.148","0.19","0.093",""
"PIN414","1995.0","21.0","05/23/1995 09:00:00","05/30/1995 08:00:00","0.422","2.234","1.494","1.698","3.165","0.295","","","","",""
"PIN414","2016.0","23.0","05/31/2016 09:00:00","06/07/2016 08:00:00","0.445","0.788","0.447","0.557","0.996","0.149","0.256","0.224","0.075","0.074","0.044"
"PIN414","2001.0","18.0","05/01/2001 09:00:00","05/08/2001 08:00:00","0.587","1.097","1.433","0.872","2.291","0.279","0.375","0.616","0.124","0.091",""
"PIN414","2008.0","21.0","05/20/2008 09:00:00","05/27/2008 08:00:00","0.354","1.444","1.212","0.338","1.545","0.147","0.251","1.832","0.26","0.13","2.425"
"PIN414","2017.0","19.0","05/09/2017 09:00:00","05/16/2017 08:00:00","0.339","0.904","0.801","0.229","1.027","0.13","0.154","1.321","0.175","0.082","1.828"
"PIN414","2010.0","19.0","05/04/2010 09:00:00","05/11/2010 08:00:00","0.245","0.836","0.908","0.442","1.342","0.127","0.128","1.003","0.138","0.064","1.237"
"PIN414","2002.0","22.0","05/28/2002 09:00:00","06/04/2002 08:00:00","0.487","1.537","1.515","1.289","2.783","0.195","0.178","1.417","0.195","0.091",""
"PIN414","2018.0","19.0","05/08/2018 09:00:00","05/15/2018 08:00:00","0.249","0.902","1.202","0.358","1.554","0.112","0.196","1.325","0.18","0.093","1.601"
"PIN414","1999.0","22.0","05/25/1999 09:00:00","06/01/1999 08:00:00","0.381","1.879","1.601","1.015","2.6","0.233","","","","",""
"PIN414","2015.0","20.0","05/12/2015 09:00:00","05/19/2015 08:00:00","0.572","0.958","0.62","0.191","0.808","0.246","0.086","0.655","0.086","0.042","0.77"
"PIN414","2007.0","18.0","05/01/2007 09:00:00","05/08/2007 08:00:00","0.403","0.919","0.735","0.478","1.205","0.242","0.108","0.558","0.08","0.052","0.644"
"PIN414","2014.0","23.0","06/03/2014 09:00:00","06/10/2014 08:00:00","0.386","1.577","1.209","0.626","1.824","0.149","0.252","1.493","0.216","0.112","1.374"
"PIN414","2007.0","25.0","06/19/2007 09:00:00","06/26/2007 08:00:00","0.529","1.306","1.278","0.936","2.199","0.255","0.209","0.94","0.147","0.081","0.766"
"PIN414","2004.0","26.0","06/22/2004 09:00:00","06/29/2004 08:00:00","0.717","1.405","1.411","0.923","2.32","0.216","0.177","0.85","0.134","0.075","0.465"
"PIN414","2000.0","25.0","06/20/2000 09:00:00","06/27/2000 08:00:00","0.667","2.078","1.616","1.564","3.155","0.41","0.219","0.86","0.142","0.081",""
"PIN414","2001.0","25.0","06/19/2001 09:00:00","06/26/2001 08:00:00","0.692","1.352","1.865","1.142","2.989","0.257","0.231","1.008","0.155","0.085",""
"PIN414","2013.0","25.0","06/18/2013 09:00:00","06/25/2013 08:00:00","0.273","0.626","0.586","0.301","0.882","0.124","0.123","0.628","0.092","0.048","0.723"
"PIN414","2011.0","23.0","06/07/2011 09:00:00","06/14/2011 08:00:00","0.187","1.176","0.905","0.424","1.323","0.15","0.107","0.95","0.129","0.082","0.778"
"PIN414","1996.0","26.0","06/25/1996 09:00:00","07/02/1996 08:00:00","0.794","1.195","0.846","1.839","2.655","0.374","","","","",""
"PIN414","2004.0","27.0","06/29/2004 09:00:00","07/06/2004 08:00:00","0.42","1.765","1.058","0.851","1.895","0.268","0.153","0.703","0.112","0.091","0.148"
"PIN414","2007.0","23.0","06/05/2007 09:00:00","06/12/2007 08:00:00","0.397","1.229","1.426","0.623","2.04","0.202","0.179","1.288","0.18","0.085","1.35"
"PIN414","2005.0","25.0","06/21/2005 09:00:00","06/28/2005 08:00:00","0.572","1.389","1.015","0.789","1.792","0.308","0.14","0.556","0.092","0.055","0.149"
"PIN414","2004.0","23.0","06/01/2004 09:00:00","06/08/2004 08:00:00","0.454","1.2","1.651","0.786","2.425","0.183","0.175","1.053","0.156","0.076","0.922"
"PIN414","1997.0","23.0","06/03/1997 09:00:00","06/10/1997 08:00:00","0.57","1.777","2.06","0.565","2.616","0.248","","","","",""
"PIN414","2003.0","23.0","06/03/2003 09:00:00","06/10/2003 08:00:00","0.439","1.654","0.498","1.563","2.036","0.338","0.135","0.419","0.074","0.056",""
"PIN414","2002.0","25.0","06/18/2002 09:00:00","06/25/2002 08:00:00","0.445","1.403","1.17","1.168","2.319","0.27","0.152","0.615","0.097","0.058",""
"PIN414","2018.0","23.0","06/05/2018 09:00:00","06/12/2018 08:00:00","0.325","0.911","0.833","0.385","1.212","0.177","0.195","1.04","0.145","0.077","1.226"
"PIN414","2008.0","26.0","06/24/2008 09:00:00","07/01/2008 08:00:00","0.632","2.022","1.056","1.399","2.433","0.204","0.263","1.123","0.177","0.169","0.05"
"PIN414","1995.0","24.0","06/13/1995 09:00:00","06/20/1995 08:00:00","0.332","0.756","1.391","0.873","2.25","0.163","","","","",""
"PIN414","1997.0","24.0","06/10/1997 09:00:00","06/17/1997 08:00:00","0.652","1.361","1.687","0.762","2.437","0.264","","","","",""
"PIN414","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.453","0.573","0.399","0.392","0.784","0.148","0.124","0.519","0.081","0.055","0.653"
"PIN414","2012.0","25.0","06/19/2012 09:00:00","06/26/2012 08:00:00","0.242","0.886","0.938","0.357","1.289","0.158","0.123","0.951","0.132","0.062","1.013"
"PIN414","1995.0","26.0","06/27/1995 09:00:00","07/04/1995 08:00:00","0.525","1.612","0.663","1.916","2.548","0.393","","","","",""
"PIN414","2017.0","26.0","06/27/2017 09:00:00","07/04/2017 08:00:00","0.368","1.191","1.063","0.526","1.581","0.166","0.189","0.962","0.144","0.12","0.75"
"PIN414","2003.0","26.0","06/24/2003 09:00:00","07/01/2003 08:00:00","0.796","1.128","0.728","1.285","1.993","0.312","0.179","0.364","0.071","0.072",""
"PIN414","2008.0","25.0","06/17/2008 09:00:00","06/24/2008 08:00:00","0.594","1.113","0.752","1.091","1.825","0.224","0.218","0.63","0.109","0.157","0.504"
"PIN414","2019.0","25.0","06/18/2019 09:00:00","06/25/2019 08:00:00","0.313","0.995","0.828","0.597","1.415","0.116","0.151","0.857","0.127","0.073","0.703"
"PIN414","2006.0","26.0","06/27/2006 09:00:00","07/04/2006 08:00:00","0.545","1.996","0.959","1.363","2.299","0.421","0.199","0.583","0.104","0.086","0.074"
"PIN414","2013.0","26.0","06/25/2013 09:00:00","07/02/2013 08:00:00","0.463","0.51","0.461","0.708","1.158","0.133","0.118","0.327","0.062","0.049","0.271"
"PIN414","1998.0","24.0","06/09/1998 09:00:00","06/16/1998 08:00:00","0.269","1.143","1.101","0.696","1.786","0.221","","","","",""
"PIN414","2000.0","24.0","06/13/2000 09:00:00","06/20/2000 08:00:00","0.881","1.692","0.685","2.408","3.055","0.416","0.197","0.351","0.079","0.066",""
"PIN414","2019.0","26.0","06/25/2019 09:00:00","07/02/2019 08:00:00","","","","","","","","","","",""
"PIN414","2011.0","26.0","06/28/2011 09:00:00","07/05/2011 08:00:00","0.388","0.784","0.711","0.934","1.63","0.221","0.103","0.504","0.074","0.06","0.229"
"PIN414","2005.0","26.0","06/28/2005 09:00:00","07/05/2005 08:00:00","0.557","1.866","0.739","1.083","1.804","0.137","0.168","0.783","0.13","0.14","0.207"
"PIN414","2009.0","23.0","06/02/2009 09:00:00","06/09/2009 08:00:00","0.228","1.08","0.534","0.39","0.917","0.316","0.092","0.303","0.05","0.034","0.108"
"PIN414","1997.0","26.0","06/24/1997 09:00:00","07/01/1997 08:00:00","0.678","0.992","1.342","0.821","2.15","0.158","","","","",""
"PIN414","2010.0","24.0","06/08/2010 09:00:00","06/15/2010 08:00:00","0.316","0.93","1.21","0.445","1.648","0.076","0.183","1.327","0.186","0.11","1.513"
